t_s,I_A,SOC_static,Vt_static_V,SOC_dynamic,Vt_dynamic_V,V1_V,V2_V
615.0,70.0,0.8189009661835592,12.974479827448054,0.8189009661835592,12.97853150462849,0.0017886868261438604,0.0011596359934196692
616.0,70.0,0.8187600644122227,12.974440671939885,0.8187600644122227,12.978454450595793,0.001820939450218084,0.001165281893873337
617.0,70.0,0.8186191626408862,12.974401516431714,0.8186191626408862,12.978378978944129,0.0018516190952548458,0.001170918392330089
618.0,70.0,0.8184782608695497,12.974362360923545,0.8184782608695497,12.978305012942752,0.0018808024763470508,0.0011765455044468692
619.0,70.0,0.8183373590982131,12.974323205415374,0.8183373590982131,12.97823247960237,0.0019085625671483738,0.0011821632458545483
620.0,70.0,0.8181964573268766,12.974284049907205,0.8181964573268766,12.978161309492702,0.001934968782345404,0.0011877716321579668
621.0,70.0,0.8180555555555401,12.974244894399035,0.8180555555555401,12.978091436568869,0.001960087151230517,0.0011933706789359795
622.0,70.0,0.8179146537842036,12.974205738890863,0.8179146537842036,12.978022798006315,0.0019839804828094996,0.0011989604017414975
623.0,70.0,0.8177737520128671,12.974166583382694,0.8177737520128671,12.977955334043738,0.00200670852285678,0.0012045408161015323
624.0,70.0,0.8176328502415305,12.974127427874523,0.8176328502415305,12.977888987833696,0.0020283281033109833,0.0012101119375172386
625.0,70.0,0.817491948470194,12.974088272366354,0.817491948470194,12.977823705300507,0.0020488932843843823,0.001215673781463957
626.0,70.0,0.8173510466988575,12.974049116858183,0.8173510466988575,12.977759435005051,0.002068455489741585,0.0012212263633912576
627.0,70.0,0.817210144927521,12.974009961350013,0.817210144927521,12.977696128016204,0.0020870636350854813,0.0012267696987229829
628.0,70.0,0.8170692431561845,12.973970805841844,0.8170692431561845,12.977633737788516,0.0021047642504719816,0.00123230380285729
629.0,70.0,0.8169283413848479,12.973931650333673,0.8169283413848479,12.977572220045847,0.0021216015966593906,0.0012378286911666938
630.0,70.0,0.8167874396135114,12.973892494825504,0.8167874396135114,12.977511532670722,0.002137617775783359,0.0012433443789981102
631.0,70.0,0.8166465378421749,12.973853339317333,0.8166465378421749,12.977451635599026,0.002152852836634152,0.0012488508816728976
632.0,70.0,0.8165056360708384,12.973814183809164,0.8165056360708384,12.977392490719877,0.002167344874799485,0.0012543482144869002
633.0,70.0,0.8163647342995018,12.973775028300993,0.8163647342995018,12.97733406178036,0.002181130127923337,0.0012598363927104907
634.0,70.0,0.8162238325281653,12.973735872792824,0.8162238325281653,12.977276314294917,0.002194243066318936,0.001265315431588612
635.0,70.0,0.8160829307568288,12.973696717284655,0.8160829307568288,12.97721921545915,0.0022067164791624945,0.0012707853463408201
636.0,70.0,0.8159420289854923,12.973657561776484,0.8159420289854923,12.97716273406784,0.0022185815564832326,0.0012762461521613263
637.0,70.0,0.8158011272141558,12.973618406268315,0.8158011272141558,12.977106840436942,0.002229867967154695,0.0012816978642190388
638.0,70.0,0.8156602254428192,12.973579250760144,0.8156602254428192,12.977051506329405,0.0022406039330823886,0.001287140497657606
639.0,70.0,0.8155193236714827,12.973540095251975,0.8155193236714827,12.976996704884607,0.002250816299773248,0.0012925740675954576
640.0,70.0,0.8153784219001462,12.973500939743804,0.8153784219001462,12.976942410551215,0.0022605306034633845,0.0012979985891258467
641.0,70.0,0.8152375201288097,12.973461784235635,0.8152375201288097,12.976888599023345,0.002269771134971978,0.0013034140773168924
642.0,70.0,0.8150966183574732,12.973422628727466,0.8150966183574732,12.976835247179812,0.002278561000440978,0.0013088205472116209
643.0,70.0,0.8149557165861366,12.973383473219295,0.8149557165861366,12.976782333026353,0.0022869221791124938,0.0013142180138280076
644.0,70.0,0.8148148148148001,12.973344317711126,0.8148148148148001,12.976729835640679,0.0022948755782883474,0.0013196064921590187
645.0,70.0,0.8146739130434636,12.973305162202953,0.8146739130434636,12.976677735120173,0.002302441085609219,0.0013249859971726531
646.0,70.0,0.8145330112721271,12.973266006694784,0.8145330112721271,12.976626012532188,0.0023096376187841075,0.0013303565438119837
647.0,70.0,0.8143921095007906,12.973226851186613,0.8143921095007906,12.976574649866725,0.0023164831728944573,0.001335718146995199
648.0,70.0,0.814251207729454,12.973187695678444,0.814251207729454,12.976523629991439,0.0023229948653912336,0.0013410708216156449
649.0,70.0,0.8141103059581175,12.973148540170275,0.8141103059581175,12.976472936608836,0.0023291889788974677,0.0013464145825418652
650.0,70.0,0.813969404186781,12.973109384662104,0.813969404186781,12.976422554215562,0.002335081001923295,0.0013517494446176439
651.0,70.0,0.8138285024154445,12.973070229153935,0.8138285024154445,12.976372468063676,0.0023406856675952975,0.0013570754226620455
652.0,70.0,0.813687600644108,12.973031073645764,0.813687600644108,12.976322664123797,0.0023460169904969954,0.001362392531469457
653.0,70.0,0.8135466988727714,12.972991918137595,0.8135466988727714,12.976273129050071,0.002351088301712605,0.0013677007858096284
654.0,70.0,0.8134057971014349,12.972952762629424,0.8134057971014349,12.976223850146834,0.0023559122821616933,0.0013730002004277142
655.0,70.0,0.8132648953300984,12.972913607121255,0.8132648953300984,12.976174815336902,0.0023605009943080822,0.001378290790044314
656.0,70.0,0.8131239935587619,12.972874451613086,0.8131239935587619,12.976126013131408,0.0023648659123222913,0.0013835725693555133
657.0,70.0,0.8129830917874253,12.972835296104915,0.8129830917874253,12.976077432601109,0.00236901795077294,0.0013888455530329247
658.0,70.0,0.8128421900160888,12.972796140596746,0.8128421900160888,12.976029063349102,0.0023729674919188556,0.0013941097557237285
659.0,70.0,0.8127012882447523,12.972756985088575,0.8127012882447523,12.975980895484854,0.0023767244116701266,0.0013993651920507135
660.0,70.0,0.8125603864734158,12.972717829580406,0.8125603864734158,12.97593291959951,0.0023802981042830235,0.0014046118766123173
661.0,70.0,0.8124194847020793,12.972678674072235,0.8124194847020793,12.975885126742401,0.002383697505850532,0.001409849823982667
662.0,70.0,0.8122785829307427,12.972639518564065,0.8122785829307427,12.975837508398707,0.00238693111664724,0.0014150790487116197
663.0,70.0,0.8121376811594062,12.972600363055896,0.8121376811594062,12.975790056468187,0.002390007022384452,0.001420299565324803
664.0,70.0,0.8119967793880697,12.972561207547725,0.8119967793880697,12.975742763244973,0.002392932914428678,0.0014255113883236553
665.0,70.0,0.8118558776167332,12.972522052039556,0.8118558776167332,12.975695621398337,0.0023957161090340587,0.0014307145321854663
666.0,70.0,0.8117149758453966,12.972482896531385,0.8117149758453966,12.975648623954385,0.0023983635656368084,0.0014359090113634165
667.0,70.0,0.8115740740740601,12.972443741023216,0.8115740740740601,12.975601764278672,0.0024008819042574325,0.001441094840286618
668.0,70.0,0.8114331723027236,12.972404585515044,0.8114331723027236,12.97555503605963,0.0024032774220542267,0.0014462720333601547
669.0,70.0,0.8112922705313871,12.972365430006874,0.8112922705313871,12.975508433292841,0.002405556109069453,0.0014514406049651216
670.0,70.0,0.8111513687600506,12.972326274498705,0.8111513687600506,12.975461950266041,0.0024077236632075636,0.0014566005694586655
671.0,70.0,0.811010466988714,12.972287118990534,0.811010466988714,12.97541558154488,0.0024097855044829327,0.0014617519411740244
672.0,70.0,0.8108695652173775,12.972247963482365,0.8108695652173775,12.975369321959372,0.002411746788572714,0.0014668947344205674
673.0,70.0,0.810728663446041,12.972208807974194,0.810728663446041,12.975323166591002,0.0024136124197087186,0.0014720289634838346
674.0,70.0,0.8105877616747045,12.972169652466025,0.8105877616747045,12.975277110760459,0.0024153870629405514,0.001477154642625577
675.0,70.0,0.810446859903368,12.972130496957854,0.810446859903368,12.975231150015968,0.0024170751558006617,0.0014822717860837951
676.0,70.0,0.8103059581320314,12.972091341449685,0.8103059581320314,12.975185280122211,0.002418680919400488,0.00148738040807278
677.0,70.0,0.8101650563606949,12.972052185941516,0.8101650563606949,12.975139497049748,0.002420208368985435,0.0014924805227831512
678.0,70.0,0.8100241545893584,12.972013030433345,0.8100241545893584,12.975093796964988,0.0024216613239750784,0.0014975721443818975
679.0,70.0,0.8098832528180219,12.971963079920666,0.8098832528180219,12.975037381216142,0.002423043417513702,0.0015026552870124154
680.0,70.0,0.8097423510466853,12.97191089595878,0.8097423510466853,12.974978807888432,0.002424358105555053,0.001507729964794549
681.0,70.0,0.8096014492753488,12.971858711996898,0.8096014492753488,12.974920307129569,0.0024256086755040256,0.0015127961918246285
682.0,70.0,0.8094605475040123,12.971806528035012,0.8094605475040123,12.9748618757984,0.0024267982544368843,0.0015178539821755102
683.0,70.0,0.8093196457326758,12.971754344073126,0.8093196457326758,12.974803510906309,0.002427929816920586,0.0015229033498966149
684.0,70.0,0.8091787439613393,12.97170216011124,0.8091787439613393,12.974745209609775,0.0024290061924507438,0.0015279443090139672
685.0,70.0,0.8090378421900027,12.971649976149356,0.8090378421900027,12.9746869692033,0.0024300300725268427,0.0015329768735302348
686.0,70.0,0.8088969404186662,12.97159779218747,0.8088969404186662,12.974628787112664,0.002431004017382388,0.0015380010574247668
687.0,70.0,0.8087560386473297,12.971545608225584,0.8087560386473297,12.974570660888542,0.002431930462386824,0.0015430168746536326
688.0,70.0,0.8086151368759932,12.971493424263699,0.8086151368759932,12.974512588200414,0.002432811724135225,0.001548024339149661
689.0,70.0,0.8084742351046567,12.971441240301814,0.8084742351046567,12.974454566830753,0.0024336500062409907,0.0015530234648224793
690.0,70.0,0.8083333333333201,12.971389056339929,0.8083333333333201,12.974396594669525,0.0024344474048460275,0.0015580142655585503
691.0,70.0,0.8081924315619836,12.971336872378044,0.8081924315619836,12.974338669708962,0.0024352059138621944,0.0015629967552212131
692.0,70.0,0.8080515297906471,12.971284688416159,0.8080515297906471,12.97428079003855,0.0024359274299571216,0.0015679709476507197
693.0,70.0,0.8079106280193106,12.971232504454274,0.8079106280193106,12.974222953840313,0.002436613757296867,0.0015729368566642745
694.0,70.0,0.807769726247974,12.971180320492389,0.807769726247974,12.974165159384274,0.002437266612057272,0.0015778944960560723
695.0,70.0,0.8076288244766375,12.971128136530503,0.8076288244766375,12.974107405024188,0.002437887626715295,0.001582843879597337
696.0,70.0,0.807487922705301,12.971075952568617,0.807487922705301,12.97404968919345,0.002438478354131052,0.0015877850210363595
697.0,70.0,0.8073470209339645,12.971023768606733,0.8073470209339645,12.973992010401203,0.00243904027143078,0.0015927179340985357
698.0,70.0,0.807206119162628,12.970971584644847,0.807206119162628,12.97393436722866,0.0024395747837004174,0.001597642632486405
699.0,70.0,0.8070652173912914,12.970919400682961,0.8070652173912914,12.973876758325583,0.002440083227499053,0.0016025591298796885
700.0,70.0,0.8069243156199549,12.970867216721075,0.8069243156199549,12.97381918240694,0.00244056687420102,0.0016074674399353265
701.0,70.0,0.8067834138486184,12.970815032759193,0.8067834138486184,12.97376163824973,0.0024410269331749937,0.0016123675762875166
702.0,70.0,0.8066425120772819,12.970762848797307,0.8066425120772819,12.97370412468995,0.0024414645548080432,0.001617259552547752
703.0,70.0,0.8065016103059454,12.970710664835421,0.8065016103059454,12.973646640619734,0.002441880833382198,0.0016221433823048585
704.0,70.0,0.8063607085346088,12.970658480873535,0.8063607085346088,12.973589184984599,0.002442276809810723,0.0016270190791250333
705.0,70.0,0.8062198067632723,12.970606296911651,0.8062198067632723,12.973531756780858,0.0024426534742409446,0.0016318866565518818
706.0,70.0,0.8060789049919358,12.970554112949765,0.8060789049919358,12.973474355053128,0.002443011768530134,0.0016367461281064555
707.0,70.0,0.8059380032205993,12.97050192898788,0.8059380032205993,12.97341697889199,0.002443352588600642,0.0016415975072872895
708.0,70.0,0.8057971014492628,12.970449745025993,0.8057971014492628,12.973359627431742,0.0024436767866801695,0.0016464408075704403
709.0,70.0,0.8056561996779262,12.97039756106411,0.8056561996779262,12.97330229984827,0.0024439851734327825,0.0016512760424095229
710.0,70.0,0.8055152979065897,12.970345377102223,0.8055152979065897,12.973244995357003,0.0024442785199859946,0.0016561032252357484
711.0,70.0,0.8053743961352532,12.97029319314034,0.8053743961352532,12.973187713211022,0.0024445575598589855,0.001660922369457961
712.0,70.0,0.8052334943639167,12.970241009178453,0.8052334943639167,12.973130452699195,0.0024448229907967837,0.0016657334884626754
713.0,70.0,0.8050925925925801,12.97018882521657,0.8050925925925801,12.973073213144438,0.00244507547651499,0.0016705365956141143
714.0,70.0,0.8049516908212436,12.970136641254683,0.8049516908212436,12.97301599390207,0.002445315648359414,0.001675331704254245
715.0,70.0,0.8048107890499071,12.970084457292797,0.8048107890499071,12.972958794358208,0.0024455441068847667,0.0016801188277028169
716.0,70.0,0.8046698872785706,12.970032273330911,0.8046698872785706,12.972901613928297,0.0024457614233563602,0.0016848979792573981
717.0,70.0,0.8045289855072341,12.969980089369027,0.8045289855072341,12.972844452055655,0.0024459681411785686,0.001689669172193413
718.0,70.0,0.8043880837358975,12.969927905407141,0.8043880837358975,12.972787308210123,0.002446164777253622,0.001694432419764178
719.0,70.0,0.804247181964561,12.969875721445256,0.804247181964561,12.972730181886783,0.002446351823274131,0.0016991877352009394
720.0,70.0,0.8041062801932245,12.96982353748337,0.8041062801932245,12.972673072604705,0.002446529746952575,0.00170393513171291
721.0,70.0,0.803965378421888,12.969771353521487,0.803965378421888,12.97261597990581,0.0024466989931908266,0.0017086746224873055
722.0,70.0,0.8038244766505515,12.969719169559601,0.8038244766505515,12.972558903353718,0.0024468599851926376,0.0017134062206893808
723.0,70.0,0.8036835748792149,12.969666985597716,0.8036835748792149,12.972501842532731,0.0024470131255218694,0.0017181299394624676
724.0,70.0,0.8035426731078784,12.96961480163583,0.8035426731078784,12.972444797046792,0.0024471587971091123,0.0017228457919280095
725.0,70.0,0.8034017713365419,12.969562617673946,0.8034017713365419,12.97238776651855,0.0024472973642092116,0.0017275537911856
726.0,70.0,0.8032608695652054,12.96951043371206,0.8032608695652054,12.972330750588434,0.0024474291733120935,0.001732253950313018
727.0,70.0,0.8031199677938688,12.969458249750174,0.8031199677938688,12.972273748913798,0.002447554554009172,0.001736946282366264
728.0,70.0,0.8029790660225323,12.969406065788288,0.8029790660225323,12.97221676116809,0.0024476738198174973,0.0017416308003795965
729.0,70.0,0.8028381642511958,12.969353881826404,0.8028381642511958,12.972159787040077,0.002447787268963713,0.0017463075173655687
730.0,70.0,0.8026972624798593,12.969301697864518,0.8026972624798593,12.972102826233074,0.002447895185129778,0.0017509764463150641
731.0,70.0,0.8025563607085228,12.969249513902634,0.8025563607085228,12.972045878464273,0.0024479978381623186,0.001755637600197333
732.0,70.0,0.8024154589371862,12.969197329940748,0.8024154589371862,12.97198894346404,0.0024480954847473854,0.0017602909919600279
733.0,70.0,0.8022745571658497,12.969145145978864,0.8022745571658497,12.97193202097528,0.002448188369052303,0.0017649366345292399
734.0,70.0,0.8021336553945132,12.969092962016978,0.8021336553945132,12.971875110752832,0.002448276723336215,0.0017695745408095346
735.0,70.0,0.8019927536231767,12.969040778055092,0.8019927536231767,12.971818212562876,0.0024483607685308524,0.0017742047236839883
736.0,70.0,0.8018518518518402,12.968988594093206,0.8018518518518402,12.971761326182397,0.0024484407147929797,0.001778827196014223
737.0,70.0,0.8017109500805036,12.968936410131322,0.8017109500805036,12.97170445139865,0.002448516762029894,0.0017834419706404426
738.0,70.0,0.8015700483091671,12.968884226169436,0.8015700483091671,12.971647588008654,0.002448589100399299,0.0017880490603814684
739.0,70.0,0.8014291465378306,12.96883204220755,0.8014291465378306,12.971590735818733,0.002448657910784797,0.0017926484780347747
740.0,70.0,0.8012882447664941,12.968779858245664,0.8012882447664941,12.971533894644041,0.002448723365248194,0.001797240236376525
741.0,70.0,0.8011473429951576,12.96872767428378,0.8011473429951576,12.971477064308159,0.0024487856274597423,0.0018018243481616061
742.0,70.0,0.801006441223821,12.968675490321896,0.801006441223821,12.971420244642664,0.0024488448531074015,0.001806400826123665
743.0,70.0,0.8008655394524845,12.96862330636001,0.8008655394524845,12.971363435486749,0.00244890119028614,0.0018109696829751436
744.0,70.0,0.800724637681148,12.968571122398124,0.800724637681148,12.971306636686847,0.0024489547798682496,0.0018155309314073136
745.0,70.0,0.8005837359098115,12.968518938436238,0.8005837359098115,12.971249848096294,0.002449005755855599,0.0018200845840903126
746.0,70.0,0.800442834138475,12.968466754474354,0.800442834138475,12.971193069574968,0.0024490542457147086,0.0018246306536731788
747.0,70.0,0.8003019323671384,12.968414570512468,0.8003019323671384,12.97113630098899,0.0024491003706954835,0.001829169152783886
748.0,70.0,0.8001610305958019,12.968362386550583,0.8001610305958019,12.97107954221042,0.002449144246134401,0.0018337000940293793
749.0,70.0,0.8000201288244654,12.968310202588697,0.8000201288244654,12.97102279311696,0.002449185981742912,0.0018382234899956093
750.0,70.0,0.7998792270531289,12.968253670669352,0.7998792270531289,12.970961705634222,0.002449225681881778,0.0018427393532475678
751.0,70.0,0.7997383252817923,12.96819641409043,0.7997383252817923,12.970899902948279,0.0024492634458220235,0.0018472476963293223
752.0,70.0,0.7995974235104558,12.968139157511507,0.7995974235104558,12.970838109611748,0.00244929936799317,0.001851748531764051
753.0,70.0,0.7994565217391193,12.968081900932583,0.7994565217391193,12.970776325522309,0.002449333538219357,0.0018562418720540774
754.0,70.0,0.7993156199677828,12.968024644353662,0.7993156199677828,12.970714550582036,0.0024493660419439476,0.0018607277296809053
755.0,70.0,0.7991747181964463,12.967967387774738,0.7991747181964463,12.970652784697188,0.002449396960443184,0.001865206117105253
756.0,70.0,0.7990338164251097,12.967910131195815,0.7990338164251097,12.970591027778019,0.002449426371029419,0.0018696770467670884
757.0,70.0,0.7988929146537732,12.967852874616893,0.7988929146537732,12.970529279738562,0.002449454347244438,0.0018741405310856638
758.0,70.0,0.7987520128824367,12.96779561803797,0.7987520128824367,12.970467540496466,0.00244948095904335,0.0018785965824595493
759.0,70.0,0.7986111111111002,12.967738361459046,0.7986111111111002,12.97040580997281,0.002449506272969514,0.0018830452132666685
760.0,70.0,0.7984702093397636,12.967681104880125,0.7984702093397636,12.97034408809194,0.002449530352320931,0.0018874864358643319
761.0,70.0,0.7983293075684271,12.967623848301201,0.7983293075684271,12.970282374781304,0.0024495532573085214,0.0018919202625892718
762.0,70.0,0.7981884057970906,12.96756659172228,0.7981884057970906,12.970220669971315,0.0024495750452066855,0.0018963467057576764
763.0,70.0,0.7980475040257541,12.967509335143356,0.7980475040257541,12.970158973595195,0.002449595770496517,0.0019007657776652239
764.0,70.0,0.7979066022544176,12.967452078564433,0.7979066022544176,12.970097285588846,0.002449615485002036,0.001905177490587117
765.0,70.0,0.797765700483081,12.967394821985511,0.797765700483081,12.970035605890716,0.002449634238019775,0.0019095818567781168
766.0,70.0,0.7976247987117445,12.967337565406588,0.7976247987117445,12.969973934441676,0.0024496520764420468,0.0019139788884725763
767.0,70.0,0.797483896940408,12.967280308827664,0.797483896940408,12.969912271184906,0.0024496690448741983,0.0019183685978844756
768.0,70.0,0.7973429951690715,12.967223052248745,0.7973429951690715,12.96985061606579,0.0024496851857461486,0.0019227509972074546
769.0,70.0,0.797202093397735,12.967165795669821,0.797202093397735,12.969788969031788,0.0024497005394184847,0.0019271260986148478
770.0,70.0,0.7970611916263984,12.967108539090898,0.7970611916263984,12.969727330032354,0.002449715144283385,0.001931493914259717
771.0,70.0,0.7969202898550619,12.967051282511976,0.7969202898550619,12.96966569901884,0.002449729036860619,0.0019358544562748867
772.0,70.0,0.7967793880837254,12.966994025933053,0.7967793880837254,12.96960407594439,0.002449742251888866,0.0019402077367729762
773.0,70.0,0.7966384863123889,12.96693676935413,0.7966384863123889,12.96954246076387,0.00244975482241258,0.0019445537678464341
774.0,70.0,0.7964975845410524,12.966879512775208,0.7964975845410524,12.969480853433774,0.0024497667798646186,0.001948892561567572
775.0,70.0,0.7963566827697158,12.966822256196284,0.7963566827697158,12.969419253912152,0.0024497781541448394,0.0019532241299885975
776.0,70.0,0.7962157809983793,12.966764999617363,0.7962157809983793,12.969357662158526,0.002449788973694868,0.0019575484851416477
777.0,70.0,0.7960748792270428,12.96670774303844,0.7960748792270428,12.96929607813383,0.002449799265569215,0.001961865639038823
778.0,70.0,0.7959339774557063,12.966650486459516,0.7959339774557063,12.969234501800342,0.002449809055502927,0.00196617560367222
779.0,70.0,0.7957930756843697,12.966593229880594,0.7957930756843697,12.969172933121603,0.0024498183679759382,0.001970478391013966
780.0,70.0,0.7956521739130332,12.96653597330167,0.7956521739130332,12.96911137206238,0.0024498272262742813,0.0019747740130162507
781.0,70.0,0.7955112721416967,12.966478716722747,0.7955112721416967,12.969049818588587,0.002449835652548316,0.0019790624816113603
782.0,70.0,0.7953703703703602,12.966421460143826,0.7953703703703602,12.968988272667245,0.002449843667868117,0.00198334380871171
783.0,70.0,0.7952294685990237,12.966364203564902,0.7952294685990237,12.968926734266416,0.002449851292276158,0.0019876180062098777
784.0,70.0,0.7950885668276871,12.966306946985979,0.7950885668276871,12.968865203355165,0.0024498585448374313,0.0019918850859786375
785.0,70.0,0.7949476650563506,12.966249690407057,0.7949476650563506,12.9688036799035,0.0024498654436871173,0.0019961450598709914
786.0,70.0,0.7948067632850141,12.966192433828134,0.7948067632850141,12.968742163882338,0.002449872006075934,0.002000397939720203
787.0,70.0,0.7946658615136776,12.96613517724921,0.7946658615136776,12.968680655263459,0.0024498782484132717,0.0020046437373398293
788.0,70.0,0.794524959742341,12.96607792067029,0.794524959742341,12.968619154019457,0.0024498841863082248,0.0020088824645237563
789.0,70.0,0.7943840579710045,12.966020664091367,0.7943840579710045,12.968557660123713,0.0024498898346086238,0.0020131141330462284
790.0,70.0,0.794243156199668,12.965963407512444,0.794243156199668,12.968496173550344,0.002449895207438162,0.0020173387546618834
791.0,70.0,0.7941022544283315,12.965906150933522,0.7941022544283315,12.968434694274185,0.002449900318231711,0.002021556341105784
792.0,70.0,0.793961352656995,12.965848894354599,0.793961352656995,12.968373222270735,0.0024499051797689177,0.0020257669040934507
793.0,70.0,0.7938204508856584,12.965791637775677,0.7938204508856584,12.96831175751615,0.002449909804206157,0.0020299704553208946
794.0,70.0,0.7936795491143219,12.965734381196754,0.7936795491143219,12.968250299987183,0.0024499142031069307,0.0020341670064646495
795.0,70.0,0.7935386473429854,12.96567712461783,0.7935386473429854,12.968188849661177,0.0024499183874707817,0.002038356569181805
796.0,70.0,0.7933977455716489,12.965619868038909,0.7933977455716489,12.968127406516038,0.0024499223677607995,0.002042539155110037
797.0,70.0,0.7932568438003124,12.965562611459985,0.7932568438003124,12.968065970530189,0.002449926153929783,0.002046714775867644
798.0,70.0,0.7931159420289758,12.965505354881062,0.7931159420289758,12.968004541682562,0.0024499297554451257,0.0020508834430535737
799.0,70.0,0.7929750402576393,12.96544809830214,0.7929750402576393,12.96794311995258,0.0024499331813124924,0.002055045168247461
800.0,70.0,0.7928341384863028,12.965390841723217,0.7928341384863028,12.967881705320108,0.002449936440098336,0.0020591999630096554
801.0,70.0,0.7926932367149663,12.965333585144293,0.7926932367149663,12.96782029776546,0.002449939539951319,0.0020633478388812567
802.0,70.0,0.7925523349436298,12.965276328565372,0.7925523349436298,12.967758897269364,0.0024499424886226875,0.002067488807384145
803.0,70.0,0.7924114331722932,12.965219071986448,0.7924114331722932,12.967697503812941,0.0024499452934856566,0.002071622880021013
804.0,70.0,0.7922705314009567,12.965161815407525,0.7922705314009567,12.967636117377696,0.0024499479615538444,0.0020757500682753987
805.0,70.0,0.7921296296296202,12.965104558828603,0.7921296296296202,12.967574737945494,0.0024499504994988115,0.0020798703836117163
806.0,70.0,0.7919887278582837,12.96504730224968,0.7919887278582837,12.96751336549854,0.0024499529136667417,0.002083983837475289
807.0,70.0,0.7918478260869471,12.964990045670758,0.7918478260869471,12.967452000019373,0.002449955210094313,0.00208809044129238
808.0,70.0,0.7917069243156106,12.964932789091836,0.7917069243156106,12.967390641490843,0.0024499573945237895,0.002092190206470225
809.0,70.0,0.7915660225442741,12.964875532512913,0.7915660225442741,12.9673292898961,0.0024499594724173837,0.002096283144397063
810.0,70.0,0.7914251207729376,12.964818275933991,0.7914251207729376,12.967267945218579,0.0024499614489709113,0.0021003692664421686
811.0,70.0,0.7912842190016011,12.964761019355068,0.7912842190016011,12.967206607441984,0.002449963329126786,0.0021044485839558837
812.0,70.0,0.7911433172302645,12.964703762776145,0.7911433172302645,12.967145276550289,0.0024499651175863765,0.002108521108269649
813.0,70.0,0.791002415458928,12.964646506197223,0.791002415458928,12.967083952527705,0.0024499668188217635,0.0021125868506960336
814.0,70.0,0.7908615136875915,12.9645892496183,0.7908615136875915,12.967022635358683,0.0024499684370869216,0.00211664582252877
815.0,70.0,0.790720611916255,12.964531993039376,0.790720611916255,12.966961325027905,0.0024499699764283568,0.0021206980350427815
816.0,70.0,0.7905797101449185,12.964474736460454,0.7905797101449185,12.966900021520264,0.0024499714406952242,0.0021247434994942174
817.0,70.0,0.7904388083735819,12.964417479881531,0.7904388083735819,12.96683872482086,0.0024499728335489537,0.0021287822271204813
818.0,70.0,0.7902979066022454,12.964360223302608,0.7902979066022454,12.966777434914995,0.0024499741584724055,0.002132814229140264
819.0,70.0,0.7901570048309089,12.964302966723686,0.7901570048309089,12.966716151788154,0.002449975418778578,0.002136839516753573
820.0,70.0,0.7900161030595724,12.964245710144763,0.7900161030595724,12.966654875426002,0.002449976617618893,0.002140858101141766
821.0,70.0,0.7898752012882359,12.964190851075125,0.7898752012882359,12.966596003323668,0.002449977757991076,0.0021448699934675792
822.0,70.0,0.7897342995168993,12.964136301361526,0.7897342995168993,12.966537447313904,0.0024499788427466513,0.0021488752048751617
823.0,70.0,0.7895933977455628,12.964081751647926,0.7895933977455628,12.966478898026837,0.002449979874598073,0.0021528737464901024
824.0,70.0,0.7894524959742263,12.964027201934327,0.7894524959742263,12.966420355448781,0.002449980856125507,0.0021568656294194645
825.0,70.0,0.7893115942028898,12.963972652220725,0.7893115942028898,12.96636181956619,0.002449981789783283,0.0021608508647518137
826.0,70.0,0.7891706924315532,12.963918102507126,0.7891706924315532,12.966303290365662,0.002449982677906032,0.0021648294635572512
827.0,70.0,0.7890297906602167,12.963863552793526,0.7890297906602167,12.966244767833924,0.0024499835227145233,0.0021688014368874426
828.0,70.0,0.7888888888888802,12.963809003079927,0.7888888888888802,12.966186251957831,0.0024499843263212184,0.00217276679577565
829.0,70.0,0.7887479871175437,12.963754453366326,0.7887479871175437,12.966127742724353,0.0024499850907355528,0.002176725551236761
830.0,70.0,0.7886070853462072,12.963699903652726,0.7886070853462072,12.96606924012059,0.00244998581786896,0.002180677714267322
831.0,70.0,0.7884661835748706,12.963645353939127,0.7884661835748706,12.966010744133742,0.0024499865095396526,0.002184623295845566
832.0,70.0,0.7883252818035341,12.963590804225527,0.7883252818035341,12.965952254751118,0.0024499871674771674,0.002188562306931444
833.0,70.0,0.7881843800321976,12.963536254511926,0.7881843800321976,12.965893771960133,0.002449987793326691,0.002192494758466656
834.0,70.0,0.7880434782608611,12.963481704798326,0.7880434782608611,12.965835295748299,0.002449988388653173,0.0021964206613746813
835.0,70.0,0.7879025764895246,12.963427155084727,0.7879025764895246,12.965776826103221,0.0024499889549452402,0.002200340026560808
836.0,70.0,0.787761674718188,12.963372605371127,0.787761674718188,12.965718363012597,0.002449989493618917,0.0022042528649121643
837.0,70.0,0.7876207729468515,12.963318055657526,0.7876207729468515,12.965659906464207,0.002449990006021169,0.0022081591872977484
838.0,70.0,0.787479871175515,12.963263505943926,0.787479871175515,12.965601456445924,0.0024499904934332677,0.0022120590045684578
839.0,70.0,0.7873389694041785,12.963208956230327,0.7873389694041785,12.965543012945696,0.002449990957073998,0.002215952327557121
840.0,70.0,0.787198067632842,12.963154406516727,0.787198067632842,12.965484575951544,0.0024499913981027035,0.0022198391670785267
841.0,70.0,0.7870571658615054,12.963099856803126,0.7870571658615054,12.965426145451573,0.0024499918176221847,0.002223719533929454
842.0,70.0,0.7869162640901689,12.963045307089526,0.7869162640901689,12.965367721433957,0.0024499922166814595,0.002227593438888702
